ID,Tipo,SKU,"GTIN, UPC, EAN o ISBN",Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿Existencias?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (kg),Longitud (cm),Anchura (cm),Altura (cm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición

2942,simple,10226-GAR6426,,CONECTOR VAR 5/8 3/4 TUB 3/8 CAL 4 A 2/0 260820,1,0,visible,"Conector Varilla 5/8 3/4 Tubería 3/8 Calibre 4 A 2/0.
\n
\nConector diseñado para unir de forma segura conductores eléctricos a varillas de puesta a tierra y a tubería.","Especificaciones Técnicas:
\n<ul>
\n 	<li>Conector de puesta a tierra mecánico.</li>
\n 	<li>Cable a varilla o tubería.</li>
\n 	<li>4 AWG (Sol)-2/0 AWG (Str).</li>
\n 	<li>Tubería de 3/8"".</li>
\n 	<li>Varilla de 5/8""-3/4"".</li>
\n 	<li>Varilla de refuerzo n.° 5-n.° 6.</li>
\n 	<li>Inmersión brillante.</li>
\n 	<li>Herrajes de bronce al silicio.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/08/10226-GAR6426.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"MARCAS > BURNDY, ZAPATAS",,,https://grupoascencio.com.mx/wp-content/uploads/2025/06/10226-GAR6426-CONECTOR-VAR-58-34-TUB-38-CAL-4-A-20-260820-scaled.png,,,,,,,,,0

2944,simple,10226-YA292N,,ZAPATA CANON LARGO 2 OJILLOS CAL 250 1/2 02004923,1,0,visible,"Zapata Cañón Largo 2 Ojillos Calibre 250 1/2.
\n<div class=""woocommerce-product-details__short-description"">
\n<div class=""woocommerce-product-details__short-description"">
\n
\nDiseñado para asegurar una conexión eléctrica confiable y segura en sistemas de media y alta tensión.
\n
\n</div>
\n<div class=""contenedor-botones""></div>
\n</div>
\n<div class=""contenedor-botones""></div>","Especificaciones Técnicas:
\n<ul>
\n 	<li>250 kcmil CU.</li>
\n 	<li>Dos orificios.</li>
\n 	<li>Tamaño de perno de 1/2.</li>
\n 	<li>Espaciado entre orificios de 1-3/4.</li>
\n 	<li>Chaflán interno de canon largo.</li>
\n 	<li>Estañado.</li>
\n 	<li>UL/CSA.</li>
\n 	<li>90 °C.</li>
\n 	<li>Hasta 35 kV.</li>
\n 	<li>Código de color amarillo.</li>
\n 	<li>Índice de matriz 16.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/08/10226-YA292N.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"MARCAS > BURNDY, ZAPATAS",,,https://grupoascencio.com.mx/wp-content/uploads/2025/06/10226-YA292N-ZAPATA-CANON-LARGO-2-OJILLOS-CAL-250-12-02004923-scaled.png,,,,,,,,,0

2946,simple,10226-YA272N,,ZAPATA CANON LARGO 2 OJILLOS CAL 3/0 1/2 02004867,1,0,visible,"Zapata Cañón Largo 2 Ojillos Calibre 3/0 1/2.
\n<div class=""woocommerce-product-details__short-description"">
\n<div class=""woocommerce-product-details__short-description"">
\n<div class=""woocommerce-product-details__short-description"">
\n
\nDiseñado para asegurar una conexión eléctrica confiable y segura en sistemas de media y alta tensión.
\n
\n</div>
\n<div class=""contenedor-botones""></div>
\n</div>
\n<div class=""contenedor-botones""></div>
\n</div>
\n<div class=""contenedor-botones""></div>","Especificaciones Técnicas:
\n<ul>
\n 	<li>3/0 AWG CU.</li>
\n 	<li>Dos orificios.</li>
\n 	<li>Tamaño de perno 1/2.</li>
\n 	<li>Espaciado entre orificios 1-3/4.</li>
\n 	<li>Chaflán interno de canon largo.</li>
\n 	<li>Estañado.</li>
\n 	<li>UL/CSA.</li>
\n 	<li>90 °C.</li>
\n 	<li>Hasta 35 kV.</li>
\n 	<li>Código de color naranja.</li>
\n 	<li>Índice de matriz 14.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/08/10226-YA272N.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"MARCAS > BURNDY, ZAPATAS",,,https://grupoascencio.com.mx/wp-content/uploads/2025/06/10226-YA272N-ZAPATA-CANON-LARGO-2-OJILLOS-CAL-30-12-02004867-scaled.png,,,,,,,,,0

2948,simple,10226-YA28,,ZAPATA CANON LARGO 1 OJILLO CAL 4/0 1/2 02004878,1,0,visible,"Zapata Cañón Largo 1 Ojillo Calibre 4/0 1/2.
\n<div class=""woocommerce-product-details__short-description"">
\n<div class=""woocommerce-product-details__short-description"">
\n<div class=""woocommerce-product-details__short-description"">
\n<div class=""woocommerce-product-details__short-description"">
\n
\nDiseñado para asegurar una conexión eléctrica confiable y segura en sistemas de media y alta tensión.
\n
\n</div>
\n<div class=""contenedor-botones""></div>
\n</div>
\n<div class=""contenedor-botones""></div>
\n</div>
\n<div class=""contenedor-botones""></div>
\n</div>
\n<div class=""contenedor-botones""></div>","Especificaciones Técnicas:
\n<ul>
\n 	<li>4/0 AWG CU.</li>
\n 	<li>1 orificio.</li>
\n 	<li>Tamaño de perno prisionero 1/2,.</li>
\n 	<li>Barril largo.</li>
\n 	<li>Chaflán interno.</li>
\n 	<li>Estañado.</li>
\n 	<li>UL/CSA.</li>
\n 	<li>90 °C.</li>
\n 	<li>Hasta 35 kV.</li>
\n 	<li>Código de color púrpura.</li>
\n 	<li>Índice de matriz 15.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/08/10226-YA28.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"MARCAS > BURNDY, ZAPATAS",,,https://grupoascencio.com.mx/wp-content/uploads/2025/06/10226-YA28-ZAPATA-CANON-LARGO-1-OJILLO-CAL-40-12-02004878-scaled.png,,,,,,,,,0

2950,simple,10226-YA25,,ZAPATA CANON LARGO 1 OJILLO CAL 1/0 5/16 02004795,1,0,visible,"Zapata Canon Largo 1 Ojillo Calibre 1/0 5/16.
\n<div class=""woocommerce-product-details__short-description"">
\n<div class=""woocommerce-product-details__short-description"">
\n<div class=""woocommerce-product-details__short-description"">
\n<div class=""woocommerce-product-details__short-description"">
\n<div class=""woocommerce-product-details__short-description"">
\n
\nDiseñado para asegurar una conexión eléctrica confiable y segura en sistemas de media y alta tensión.
\n
\n</div>
\n<div class=""contenedor-botones""></div>
\n</div>
\n<div class=""contenedor-botones""></div>
\n</div>
\n<div class=""contenedor-botones""></div>
\n</div>
\n<div class=""contenedor-botones""></div>
\n</div>
\n<div class=""contenedor-botones""></div>","Especificaciones Técnicas:
\n<ul>
\n 	<li>1/0 AWG CU.</li>
\n 	<li>1 orificio.</li>
\n 	<li>Tamaño de perno 5/16.</li>
\n 	<li>Barril largo.</li>
\n 	<li>Chaflán interno.</li>
\n 	<li>Estañado.</li>
\n 	<li>UL/CSA.</li>
\n 	<li>90 °C.</li>
\n 	<li>Hasta 35 kV.</li>
\n 	<li>Código de color rosa.</li>
\n 	<li>Índice de matriz 12 o 348.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/08/10226-YA25.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"MARCAS > BURNDY, ZAPATAS",,,https://grupoascencio.com.mx/wp-content/uploads/2025/06/10226-YA25-ZAPATA-CANON-LARGO-1-OJILLO-CAL-10-516-02004795-scaled.png,,,,,,,,,0

2952,simple,10226-GAR6429,,CONECTOR VAR 5/8 3/4 TUB 3/8 CAL 2/0 A 250MCM 260840,1,0,visible,"Conector Varilla 5/8 3/4 Tubería 3/8 Calibre 2/0 A 250 Mil Circular Mils.
\n<div class=""woocommerce-product-details__short-description"">
\n
\nConector diseñado para unir de forma segura conductores eléctricos a varillas de puesta a tierra y a tubería.
\n
\n</div>
\n<div class=""contenedor-botones""></div>","Especificaciones Técnicas:
\n<ul>
\n 	<li>Conector de puesta a tierra mecánico.</li>
\n 	<li>Cable a varilla o tubo.</li>
\n 	<li>2/0 AWG (Sol).</li>
\n 	<li>250 kcmil.</li>
\n 	<li>Tubo de 3/8"".</li>
\n 	<li>Varilla de 5/8""-3/4"".</li>
\n 	<li>Varilla de refuerzo n.° 5-n.° 6.</li>
\n 	<li>Inmersión brillante.</li>
\n 	<li>Herrajes de bronce al silicio.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/08/10226-GAR6429.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"MARCAS > BURNDY, ZAPATAS",,,https://grupoascencio.com.mx/wp-content/uploads/2025/06/10226-GAR6429-CONECTOR-VAR-58-34-TUB-38-CAL-20-A-250MCM-260840-scaled.png,,,,,,,,,0

2955,simple,10226-YA27,,Zapata Canon Largo 1 Ojillo Calibre 3/0 1/2,1,0,visible,"Zapata Cañón Largo 1 Ojillo Calibre 3/0 1/2.
\n<div class=""woocommerce-product-details__short-description"">
\n<div class=""woocommerce-product-details__short-description"">
\n<div class=""woocommerce-product-details__short-description"">
\n<div class=""woocommerce-product-details__short-description"">
\n<div class=""woocommerce-product-details__short-description"">
\n<div class=""woocommerce-product-details__short-description"">
\n
\nDiseñado para asegurar una conexión eléctrica confiable y segura en sistemas de media y alta tensión.
\n
\n</div>
\n<div class=""contenedor-botones""></div>
\n</div>
\n<div class=""contenedor-botones""></div>
\n</div>
\n<div class=""contenedor-botones""></div>
\n</div>
\n<div class=""contenedor-botones""></div>
\n</div>
\n<div class=""contenedor-botones""></div>
\n</div>
\n<div class=""contenedor-botones""></div>","Especificaciones Técnicas:
\n<ul>
\n 	<li>3/0 AWG CU.</li>
\n 	<li>1 orificio.</li>
\n 	<li>Tamaño de perno 1/2.</li>
\n 	<li>Barril largo.</li>
\n 	<li>Chaflán interno.</li>
\n 	<li>Estañado.</li>
\n 	<li>UL/CSA.</li>
\n 	<li>90 °C.</li>
\n 	<li>Hasta 35 kV.</li>
\n 	<li>Código de color naranja.</li>
\n 	<li>Índice de matriz 14.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/08/10226-YA27.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"MARCAS > BURNDY, MARCAS, MATERIAL ELECTRICO, MATERIAL ELECTRICO > MATERIAL ELECTRICO",,,https://grupoascencio.com.mx/wp-content/uploads/2025/06/10226-YA27-ZAPATA-CANON-LARGO-1-OJILLO-CAL-30-12-02004858-scaled.png,,,,,,,,,0

2957,simple,10226-KA25,,ZAPATA MECANICA CAL 4 1/0 50093931,1,0,visible,"Zapata Mecánica Calibre 4 1/0.
\n<div class=""woocommerce-product-details__short-description"">
\n
\nConector eléctrico diseñado para realizar uniones seguras entre conductores de cobre o aluminio en instalaciones eléctricas.
\n
\n</div>
\n<div class=""contenedor-botones""></div>","Especificaciones Técnicas:
\n<ul>
\n 	<li>Terminal de cobre.</li>
\n 	<li>1 orificio.</li>
\n 	<li>4-1/0 AWG (Str).</li>
\n 	<li>Perno prisionero de 3/8”.</li>
\n 	<li>1 tornillo.</li>
\n 	<li>Terminal compacto de aleación de cobre de alto contenido.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/08/10226-KA25.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"MARCAS > BURNDY, ZAPATAS",,,https://grupoascencio.com.mx/wp-content/uploads/2025/06/10226-KA25-ZAPATA-MECANICA-CAL-4-10-50093931-scaled.png,,,,,,,,,0

2959,simple,10226-YS25,,CONECTOR COBRE CANON LARGO CAL 1/0 02005790,1,0,visible,"Conector Cobre Cañón Largo Calibre 1/0.
\n
\nDiseñado para ofrecer una conexión eléctrica de alta calidad y resistencia en instalaciones que requieren confiabilidad y durabilidad.","Especificaciones Técnicas:
\n<ul>
\n 	<li>1/0 AWG CU.</li>
\n 	<li>Cañón largo.</li>
\n 	<li>Chaflán interno.</li>
\n 	<li>Estañado.</li>
\n 	<li>UL/CSA.</li>
\n 	<li>90 °C.</li>
\n 	<li>Hasta 35 kV.</li>
\n 	<li>Código de color rosa.</li>
\n 	<li>Índice de matriz 12 o 348.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/08/10226-YS25.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"MARCAS > BURNDY, ZAPATAS",,,https://grupoascencio.com.mx/wp-content/uploads/2025/06/10226-YS25-CONECTOR-COBRE-CANON-LARGO-CAL-10-02005790-scaled.png,,,,,,,,,0

2969,simple,10226-KS17,,CONECTOR BIPARTIDO CAL 8 6 101150,1,0,visible,"Conector Bipartido Calibre 8 6.
\n
\nIdeal para unir conductores eléctricos en sistemas de puesta a tierra.","Especificaciones Técnicas:
\n<ul>
\n 	<li>Perno partido de cobre.</li>
\n 	<li>Cu: 8 AWG (Str).</li>
\n 	<li>6 AWG (Sol) (Run &amp; Tap).</li>
\n 	<li>Longitud: 1,14.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/08/10226-KS17.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"MARCAS > BURNDY, ZAPATAS",,,https://grupoascencio.com.mx/wp-content/uploads/2025/06/10226-KS17-CONECTOR-BIPARTIDO-CAL-8-6-101150-scaled.png,,,,,,,,,0

2973,simple,10226-YA2C,,ZAPATA CANON LARGO 1 OJILLO CAL 2 5/16 502065,1,0,visible,"Zapata Cañón Largo 1 Ojillo Calibre 2 5/16.
\n<div class=""woocommerce-product-details__short-description"">
\n<div class=""woocommerce-product-details__short-description"">
\n<div class=""woocommerce-product-details__short-description"">
\n
\nDiseñado para asegurar una conexión eléctrica confiable y segura en sistemas de media y alta tensión.
\n
\n</div>
\n<div class=""contenedor-botones""></div>
\n</div>
\n<div class=""contenedor-botones""></div>
\n</div>
\n<div class=""contenedor-botones""></div>","Especificaciones Técnicas:
\n<ul>
\n 	<li>2 AWG CU.</li>
\n 	<li>1 orificio.</li>
\n 	<li>Tamaño de perno de 5/16.</li>
\n 	<li>Barril largo.</li>
\n 	<li>Chaflán interno.</li>
\n 	<li>Estañado.</li>
\n 	<li>UL/CSA.</li>
\n 	<li>90 °C.</li>
\n 	<li>Hasta 35 kV.</li>
\n 	<li>Código de color marrón.</li>
\n 	<li>Índice de matriz 10.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/08/10226-YA2C.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"MARCAS > BURNDY, ZAPATAS",,,https://grupoascencio.com.mx/wp-content/uploads/2025/06/10226-YA2C-ZAPATA-CANON-LARGO-1-OJILLO-CAL-2-516-502065-scaled.png,,,,,,,,,0

2978,simple,10226-YA282N,,ZAPATA CANON LARGO 2 OJILLOS CAL 4/0 1/2 02004895,1,0,visible,"Zapata Cañón Largo 2 Ojillos Calibre 4/0 1/2.
\n<div class=""woocommerce-product-details__short-description"">
\n<div class=""woocommerce-product-details__short-description"">
\n<div class=""woocommerce-product-details__short-description"">
\n<div class=""woocommerce-product-details__short-description"">
\n
\nDiseñado para asegurar una conexión eléctrica confiable y segura en sistemas de media y alta tensión.
\n
\n</div>
\n<div class=""contenedor-botones""></div>
\n</div>
\n<div class=""contenedor-botones""></div>
\n</div>
\n<div class=""contenedor-botones""></div>
\n</div>
\n<div class=""contenedor-botones""></div>","Especificaciones Técnicas:
\n<ul>
\n 	<li>4/0 AWG CU.</li>
\n 	<li>2 orificios.</li>
\n 	<li>Tamaño de perno 1/2.</li>
\n 	<li>Espaciado entre orificios 1-3/4.</li>
\n 	<li>Chaflán interno de cañón largo.</li>
\n 	<li>Estañado.</li>
\n 	<li>UL/CSA.</li>
\n 	<li>90 °C.</li>
\n 	<li>Hasta 35 kV.</li>
\n 	<li>Código de color púrpura.</li>
\n 	<li>Índice de matriz 15.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/08/10226-YA282N.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"MARCAS > BURNDY, ZAPATAS",,,https://grupoascencio.com.mx/wp-content/uploads/2025/06/10226-YA282N-ZAPATA-CANON-LARGO-2-OJILLOS-CAL-40-12-02004895-scaled.png,,,,,,,,,0

2994,simple,10226-YA252N,,ZAPATA CANON LARGO 2 OJILLOS CAL 1/0 1/2 02004807,1,0,visible,"Zapata Cañón Largo 2 Ojillos Calibre 1/0 1/2.
\n<div class=""woocommerce-product-details__short-description"">
\n<div class=""woocommerce-product-details__short-description"">
\n<div class=""woocommerce-product-details__short-description"">
\n<div class=""woocommerce-product-details__short-description"">
\n<div class=""woocommerce-product-details__short-description"">
\n<div class=""woocommerce-product-details__short-description"">
\n
\nDiseñado para asegurar una conexión eléctrica confiable y segura en sistemas de media y alta tensión.
\n
\n</div>
\n<div class=""contenedor-botones""></div>
\n</div>
\n<div class=""contenedor-botones""></div>
\n</div>
\n<div class=""contenedor-botones""></div>
\n</div>
\n<div class=""contenedor-botones""></div>
\n</div>
\n<div class=""contenedor-botones""></div>
\n</div>
\n<div class=""contenedor-botones""></div>","Especificaciones Técnicas
\n<ul>
\n 	<li>Terminal de compresión de cobre.</li>
\n 	<li>2 orificios.</li>
\n 	<li>Sin ventana de inspección.</li>
\n 	<li>1/0 AWG.</li>
\n 	<li>Perno de 1/2"".</li>
\n 	<li>Espaciado entre orificios de perno de 1-3/4"".</li>
\n 	<li>Cañón largo.</li>
\n 	<li>Estañado.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/08/10226-YA252N.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"MARCAS > BURNDY, ZAPATAS",,,https://grupoascencio.com.mx/wp-content/uploads/2025/06/10226-YA252N-ZAPATA-CANON-LARGO-2-OJILLOS-CAL-10-12-02004807-scaled.png,,,,,,,,,0

2996,simple,10226-YA26,,ZAPATA CANON LARGO 1 OJILLO CAL 2/0 3/8 02004831,1,0,visible,"Zapata Cañón Largo 1 Ojillo Calibre 2/0 3/8.
\n<div class=""woocommerce-product-details__short-description"">
\n<div class=""woocommerce-product-details__short-description"">
\n<div class=""woocommerce-product-details__short-description"">
\n<div class=""woocommerce-product-details__short-description"">
\n<div class=""woocommerce-product-details__short-description"">
\n<div class=""woocommerce-product-details__short-description"">
\n<div class=""woocommerce-product-details__short-description"">
\n
\nDiseñado para asegurar una conexión eléctrica confiable y segura en sistemas de media y alta tensión.
\n
\n</div>
\n<div class=""contenedor-botones""></div>
\n</div>
\n<div class=""contenedor-botones""></div>
\n</div>
\n<div class=""contenedor-botones""></div>
\n</div>
\n<div class=""contenedor-botones""></div>
\n</div>
\n<div class=""contenedor-botones""></div>
\n</div>
\n<div class=""contenedor-botones""></div>
\n</div>
\n<div class=""contenedor-botones""></div>","Especificaciones Técnicas:
\n<ul>
\n 	<li>2/0 AWG CU.</li>
\n 	<li>1 orificio.</li>
\n 	<li>Tamaño de perno 3/8.</li>
\n 	<li>Barril largo.</li>
\n 	<li>Chaflán interno.</li>
\n 	<li>Estañado.</li>
\n 	<li>UL/CSA.</li>
\n 	<li>90 °C.</li>
\n 	<li>Hasta 35 kV.</li>
\n 	<li>Código de color negro.</li>
\n 	<li>Índice de matriz 13.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/08/10226-YA26.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"MARCAS > BURNDY, ZAPATAS",,,https://grupoascencio.com.mx/wp-content/uploads/2025/06/10226-YA26-ZAPATA-CANON-LARGO-1-OJILLO-CAL-20-38-02004831-scaled.png,,,,,,,,,0
